[[FileID]],[[LineID]],[[Character]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理要メモ]],[[Sequence]]
Adler_ConversationD3,ALEX_0004,ALEX(女),"Stop-- just stop whatever this is, can’t you? Just-- just fix my friends! Please!",,あなただけではないことができ、これは何を停止Stop--？ Just--ちょうど私の友人を修正！お願いします！,,,23
Adler_ConversationD3,ALEX_0005,ALEX(女),Why are you doing this? This-- I thought you-- you guys were stuck here or-- or that this wasn’t--,,なぜあなたはこれをやっている？君たちはここor--またはこのwasn't--こと立ち往生したyou--私は思っThis--,,,24
Adler_ConversationD3,CLARISSA_0025,CLARISSA,"Your friends are as fine as they’ve ever been, okay? There’s nothing to bleed over. ",,あなたの友人は大丈夫、彼らがこれまでしてきたとして罰金ですか？オーバー出血するものは何もありません。,,,25
Adler_ConversationD3,CLARISSA_0033,CLARISSA,"This will be the final part of your training, Alex.",,これはあなたのトレーニング、アレックスの最後の部分になります。,,,26
Adler_ConversationD3,RADIO_0001,RADIO,All training is supervised by very skilled instructors.,,すべての訓練は非常に熟練したインストラクター監修されています。,,,27
Adler_ConversationD3,CLARISSA_0034,CLARISSA,"Thank you, radio.",,、ラジオ、ありがとうございました。,,,28
Adler_ConversationD3,ALEX_0010,ALEX(女),“Training?” I don’t want to be “trained.” What are you--,,「トレーニングは？」私は「訓練を受けた。」ことしたくないyou--何ですか,,,29
Adler_ConversationD3,CLARISSA_0035,CLARISSA,"You signed up for this, Alexandra.",,あなたは、このためアレクサンドラを申し込みました。,,,30
Adler_ConversationD3,GHOST_0001,GHOST,Is. Leave. Possible.,,です。ままにしておきます。可能。,,,31
Adler_ConversationD3, ALEX_0001, ALEX,"Uh, yeah, sure, leave possible…",,ええと、ええ、確かに、可能のままに...,,,32
Adler_ConversationD3,ALEX_0013,ALEX(女),"Um, maybe? But I don’t really…",,うーん、多分？しかし、私は本当にしないでください...,,,33
Adler_ConversationD3,CLARISSA_0036,CLARISSA,"In the caverns, you tuned into our signal.",,洞窟では、あなたが私たちの信号にチューニングされました。,,,34
Adler_ConversationD3,CLARISSA_0037,CLARISSA,"So please I cannot bear your excuses, offspring.",,だから私はあなたの言い訳、子孫を負担することはできませんしてください。,,,35
Adler_ConversationD3,CLARISSA_0038,CLARISSA,You walked in here with clear eyes.,,あなたは明確な目でこちらに歩きました。,,,36
Adler_ConversationD3,ALEX_0014,ALEX(女),"I take it back, then! I take it all back, leave isn’t possible, it’s really not possible!",,私はその後、それを取り戻します！私ができないまま、戻ってそれをすべて取る、それは本当に不可能です！,,,37
Adler_ConversationD3,CLARISSA_0039,CLARISSA,"Shhh, it’s okay. Everything will be fine.",,Shhh、それは大丈夫です。何もかも良くなるだろう。,,,38
Adler_ConversationD3,ALEX_0015,ALEX(女),"I said <i>maybe</i> leave was possible, <i>maybe</i>. I didn’t-- I didn’t even know what the hell you were talking about!",,私は<i>は多分</ I>、<私>多分</ i>の休暇が可能であったと述べました。私は、私も地獄、あなたが話していたかわかりませんでしたdidn't--！,,,39
Adler_ConversationD3,ALEX_0016,ALEX(女),"I wish I hadn’t tuned into that stupid thing, okay! If I knew what it was gonna do, do you-- do your really think I would’ve even brought this radio!",,私は大丈夫、私は愚かなものに調整されていませんでしたなあ！私はそれがyou--が行うのですか、つもりだった何をすべきか知っていたら、あなたは本当に私もこのラジオを持ってきたと思います！,,,40
Adler_ConversationD3,ALEX_0017,ALEX(女),How was I meant to know what the hell was gonna happen!,,どのように私は地獄のつもりが起こるたかを知るためのものでした！,,,41
Adler_ConversationD3,CLARISSA_0040,CLARISSA,"And yet, without understanding your footing, you still acted. But don’t worry.",,そして、まだ、自分の足場を理解せず、あなたはまだ行動しました。しかし、心配しないでください。,,,42
Adler_ConversationD3,ALEX_0018,ALEX(女),"I’m sorry, okay! How many times you want me to tell you I’m sorry? I didn’t know what would happen!",,すみません、大丈夫！あなたは私がごめんなさいあなたをお伝えしたいと思いますどのように多くの時間？私は何が起こるか分かりませんでした！,,,43
Adler_ConversationD3,CLARISSA_0041,CLARISSA,You have nothing to apologize for. Trust us on that.,,あなたはを謝ることは何もありません。その上で私たちを信頼します。,,,44
Adler_ConversationD3,CLARISSA_0042,CLARISSA,The test is easy.,,テストは簡単です。,,,45
Adler_ConversationD3,CLARISSA_0043,CLARISSA,"We will speak of something we see in the house, and you will go and find it.",,私たちは家の中で見る何かの話だろう、とあなたが行くとそれを見つけるでしょう。,,,46
Adler_ConversationD3,CLARISSA_0044,CLARISSA,See?,,見る？,,,47
Adler_ConversationD3,CLARISSA_0045,CLARISSA,As simple and good-humored as your mother’s apple pie.,,あなたのお母さんのアップルパイのような単純なと気さく。,,,48
Adler_ConversationD3,ALEX_0019,ALEX(女),I don’t want to play this! Just tell me what’s happening!,,私はこれをプレイしたくありません！ただ、何が起こっているを教えて！,,,49
Adler_ConversationD3,CLARISSA_0046,CLARISSA,"Refusal to cooperate will incur grim penalties, I’m afraid. But it’s your choice.",,協力の拒否は、私は怖い、厳しい罰則が発生します。しかし、それはあなたの選択です。,,,50
Adler_ConversationD3,ALEX_0020,ALEX(女),What is it with you guys and all the-- the games? You’re like dogs or children... Just what is the point?,,それは男と、すべてのゲームをthe--あなたとは何ですか？あなたは犬や子供のようだ...ただ、ポイントは何ですか？,,,51
Adler_ConversationD3,CLARISSA_0047,CLARISSA,"The point, dear? The point is that they were never “games.” And you can figure that out by your lonesome.",,ポイント、親愛なる？ポイントは、「ゲーム」彼らは決してなかったということであり、あなたがあなたの寂しいことでそれを把握することができます。,,,52
Adler_ConversationD3,ALEX_0021,ALEX(女),"And what if I-- what if I don’t, huh? What if I just stand here and don’t go along with this?",,そして、何I--もし私がいない場合、ハァッ？私はここに立って、これと一緒に行っていない場合はどう？,,,53
Adler_ConversationD3,CLARISSA_0048,CLARISSA,Now. Let’s start with a softball.,,今すぐ。のはソフトボールを始めましょう。,,,54
Adler_ConversationD3,CLARISSA_0049,CLARISSA,I spy… with my little eye… radiation.,,私は私の小さな目...放射線で...スパイ。,,,55
Adler_ConversationD3,CLARISSA_0014,CLARISSA,"That strain again. Not so sweet this time, eh?",,その株が再び。今回とても甘いない、えっ？,,,56
Adler_ConversationD3,CLARISSA_0017,CLARISSA,"Pity you’re so embered. One in an infinite shot, though… maybe another Alex is having a better go of things.",,残念そうemberedています。一つは、無限のショットで、しかし...多分別のアレックスは、物事をより良く行くを持っています。,,,57
Adler_ConversationD3,ALEX_0006,ALEX(女),"Again with the “other Alex,” talk, okay, just where is she, huh? Why can’t I reach her, why can’t I warn her, warn everyone?",,再び「他のアレックス、」話で、大丈夫、ちょうどどこハァッ、彼女はありますか？なぜ私は彼女に到達できない、なぜ私は皆に警告し、彼女に警告することはできませんか？,,,58
Adler_ConversationD3,CLARISSA_0022,CLARISSA,They’re… around…,,彼らはしている...周り...,,,59
Adler_ConversationD3,CLARISSA_0023,CLARISSA,"We’re sorry to break it to you, sweetheart… but you aren’t unique. And not even in the generic sense.",,私たちは、恋人あなたにそれを破ることは申し訳ございません...しかし、あなたは一意ではありません。そして、いなくても一般的な意味インチ,,,60
Adler_ConversationD3,ALEX_0007,ALEX(女),"Wait, “one in an infinite shot?” What does that mean?",,「無限のショットで1を？」、待ってそれは何を意味するのでしょうか？,,,61
Adler_ConversationD3,CLARISSA_0024,CLARISSA,"Aw, you just got the bad fall of the dice this time, that's all.",,おやおや、あなたはちょうどそれがすべてです、サイコロの悪い秋にこの時間を得ました。,,,62
Adler_ConversationD3,CLARISSA_0026,CLARISSA,"But time marches on, and things will happen, in every possibility, so… pray for the doubles, that they don’t make the same mistakes.",,しかし、時間は上の行進、物事はすべての可能性で、起こる、そう...彼らは同じミスをしないことを、ダブルスのために祈ります。,,,63
Adler_ConversationD3,ALEX_0008,ALEX(女),What “strain?” What does-- what are you--,,どのような「株？」you--が何であるかdoes--何,,,64
Adler_ConversationD3,CLARISSA_0027,CLARISSA,"“It breathes upon a bank of violets.” The strain of life, dear. You didn’t do so well this time.",,「それはスミレの銀行により呼吸。」必死の歪みを、。あなたはとてもよく、この時間をしませんでした。,,,65
Adler_ConversationD3,CLARISSA_0028,CLARISSA,Maybe another Alex out there somewhere is doing better…,,たぶん、そこに別のアレックスはどこかに良くやっています...,,,66
Adler_ConversationD3,CLARISSA_0029,CLARISSA,So take what comfort you can in things.,,だから、あなたは物事にできるものな快適さを取ります。,,,67
Adler_ConversationD3,CLARISSA_0030,CLARISSA,"Now… this isn’t your first merry go round, so… let’s hope you remember the rules.",,さて...これはあなたの最初の陽気ではないラウンドに行くので、...あなたはルールを覚えて祈りましょう。,,,68
Adler_ConversationD3,CLARISSA_0031,CLARISSA,You have done this so many times.,,あなたはこのように多くの時間を行っています。,,,69
Adler_ConversationD3,CLARISSA_0032,CLARISSA,It’s not out of the question.,,それは問題外ではありません。,,,70
Adler_ConversationD3,CLARISSA_0050,CLARISSA,Not entirely.,,ない完全に。,,,71
Adler_ConversationD3,ALEX_0009,ALEX(女),"What-- what do you mean I’ve done this? I’ve never been here, you’ve never--",,あなたは、私がこれをやった何を意味What--？私はあなたがnever--ましたが、ここに行ったことがありません,,,72
Adler_ConversationD3,CLARISSA_0051,CLARISSA,We’re sure you remember at least a little by this point.,,私たちは、あなたがこの時点で少なくとも少しを覚えていてくださいね。,,,73
Adler_ConversationD4,CLARISSA_0001,CLARISSA,"Oh, I’m sorry, child. You weren’t even close.",,ああ、私は、子供ごめんなさい。あなたも、近くにはありませんでした。,,,1
Adler_ConversationD4,ALEX_0001,ALEX(女),Nona!,,ノナ！,,,2
