[[FileID]],[[Name]],[[ID]],[[English]],[[Japanese]],[[MTrans]],[[Sequence]]
Choices,Beach_BeachA_Item_Nona_4607768left,#501679985,"Okay, I'm sorry.",,さて、私はごめんなさい。,249
Choices,Beach_BeachA_Item_Nona_4607768right,#690111499,Just stay out of it.,,ちょうどそれの外にとどまります。,250
Choices,Beach_BeachA_Item_Nona_8959835left,#436497554,As a boyfriend.,,ボーイフレンドとして。,251
Choices,Beach_BeachA_Item_Nona_8959835right,#609623164,Just in general.,,ただ、一般的なインチ,252
Choices,Beach_BeachA_Item_Nona_8547184left,#315791187,You tell him.,,あなたは彼を教えてください。,253
Choices,Beach_BeachA_Item_Nona_8547184top,#923388983,Just think about it.,,ちょうどそれについて考えます。,254
Choices,Beach_BeachA_Item_Nona_1356489left,#650548058,Think about ME dating him?,,MEは彼とデートを考えてみて？,255
Choices,Beach_BeachA_Item_Jonas_546237left,#778765438,Get a signal?,,信号を取得しますか？,256
Choices,Beach_BeachA_Item_Jonas_546237right,#568304746,Let's go to the cave.,,洞窟に行きましょう。,257
Choices,Beach_BeachA_Item_Jonas_546237top,#753555534,Sorry about them.,,それらについては申し訳ありません。,258
Choices,Beach_BeachA_Item_Jonas_4733158right,#183433410,Annoyed.,,イライラ。,259
Choices,Beach_BeachA_Item_Jonas_4733158top,#819531573,Pissed.,,腹を立て。,260
Choices,Beach_BeachA_Item_Jonas_9745421left,#344135958,He'll be fine.,,彼は大丈夫です。,261
Choices,Beach_BeachA_Item_Jonas_9745421right,#507368303,He has my Mom.,,彼は私のお母さんを持っています。,262
Choices,Beach_BeachA_Item_Jonas_9745421top,#675720309,I should've warned you.,,私はあなたに警告してきたはずです。,263
Choices,Beach_BeachA_Item_Clarissa_8428664left,#137833148,"What's wrong, really?",,本当に、何が間違っていますか？,264
Choices,Beach_BeachA_Item_Clarissa_8428664right,#672041549,I wanna be friends.,,私は友人になりたいです。,265
Choices,Beach_BeachA_Item_Ren_7125930top,#549459859,Forget it.,,忘れてください。,266
Choices,Beach_BeachA_Item_JonasBoost_6372813left,#641967283,One. Not weird.,,1。奇妙ではありません。,267
Choices,Beach_BeachA_Item_JonasBoost_6372813right,#776403738,Five. Weird enough.,,五。十分に奇妙な。,268
Choices,Beach_BeachA_Item_JonasBoost_6372813top,#171065308,Ten. Super weird.,,十。スーパー奇妙な。,269
Choices,Beach_ConversationE_1545536left,#532958292,Let's explore!,,のは、見てみましょう！,270
Choices,Beach_ConversationE_1545536right,#362195338,I'm up for whatever.,,私は何のためにアップです。,271
Choices,Beach_ConversationE_1545536top,#848674569,Let's drink!,,飲みましょう！,272
Choices,Beach_ConversationE_7001158left,#994217715,Bummer.,,がっかり。,273
Choices,Beach_ConversationE_7001158right,#159298132,Let's see her house.,,さんは、彼女の家を見てみましょう。,274
Choices,Beach_ConversationE_1769621right,#489896484,Let’s just not do anything dangerous...,,ちょうど危険な何もしないようにしましょう...,275
Choices,Beach_ConversationTruthorSlap_1_3436426left,#848683087,What's that?,,あれは何でしょう？,276
Choices,Beach_ConversationTruthorSlap_1_3436426right,#824493065,Isn't it Truth or DARE?,,それが真実か挑戦かではないですか？,277
Choices,Beach_ConversationTruthorSlap_1_8792679left,#439437855,Fun!,,楽しいです！,278
Choices,Beach_ConversationTruthorSlap_1_8792679right,#490260658,Do we have to play this?,,我々はこれをプレイしているのですか？,279
Choices,Beach_ConversationTruthorSlap_1_8792679top,#179906424,How can you prove that?,,あなたはそれをどのように証明することができますか？,280
Choices,Beach_ConversationTruthorSlap_1_2324413left,#911453593,"Fine, let's do it.",,ファイン、のは、それをやらせます。,281
Choices,Beach_ConversationTruthorSlap_1_2324413right,#905910422,I'll just watch.,,私はただ見てよ。,282
Choices,Beach_ConversationTruthorSlap_1_1145324left,#118588962,Give him a break.,,彼は休憩を与えます。,283
Choices,Beach_ConversationTruthorSlap_1_1145324right,#298777870,"Ooh, good one.",,ああ、良いもの。,284
Choices,Beach_ConversationTruthorSlap_1_1145324top,#243029634,Ask me something instead!,,代わりに、私に何かを頼みます！,285
Choices,Beach_ConversationTruthorSlap_1_1014607left,#199054991,I changed my mind!,,私は自分の考えを変えました！,286
Choices,Beach_ConversationTruthorSlap_1_1014607right,#294804465,"Oh yeah, forget it.",,そうそう、それを忘れて。,287
Choices,Beach_ConversationTruthorSlap_1_9501883left,#874355208,He's lying!,,彼は嘘です！,288
Choices,Beach_ConversationTruthorSlap_1_9501883right,#828092353,"Okay, moving on.",,さて、上に移動。,289
Choices,Beach_ConversationTruthorSlap_1_9501883top,#479641528,"Pretty harsh, Clarissa.",,かなり厳しい、クラリッサ。,290
Choices,Beach_ConversationTruthorSlap_1_7175900left,#966398345,"Nevermind, I'm kidding.",,ネヴァーマインド、私は冗談。,291
Choices,Beach_ConversationTruthorSlap_1_7175900right,#388076830,He told me he liked her!,,彼は彼女を気に入って私に言いました！,292
Choices,Beach_ConversationTruthorSlap_1_7030134left,#836799095,Eh... I'll pass.,,え...私は合格します。,293
Choices,Beach_ConversationTruthorSlap_1_7030134right,#333446694,Yay!,,イェーイ！,294
Choices,Beach_ConversationTruthorSlap_1_1943800top,#847039110,Let’s do it.,,やってみましょう。,295
Choices,Beach_ConversationTruthorSlap_2_638046left,#398861245,Lay it on me.,,私にそれを置きます。,296
Choices,Beach_ConversationTruthorSlap_2_638046right,#554821197,Take it easy.,,落ち着いて。,297
Choices,Beach_ConversationTruthorSlap_2_638046top,#585596303,I don't wanna play...,,私はプレーをしたくありません...,298
Choices,Beach_ConversationTruthorSlap_2_3858012left,#470750289,"First, I'd marry Nona.",,まず、私はノナと結婚したいです。,299
Choices,Beach_ConversationTruthorSlap_2_3858012right,#696029687,I'd marry Ren.,,私はレンと結婚したいです。,300
Choices,Beach_ConversationTruthorSlap_2_3858012top,#112079552,I'd marry Clarissa.,,私はクラリッサと結婚したいです。,301
Choices,Beach_ConversationTruthorSlap_2_7504160left,#954755976,Just to piss you off.,,ちょうどあなたを怒らします。,302
Choices,Beach_ConversationTruthorSlap_2_7504160right,#444752844,You're funny.,,あなたって面白い人。,303
Choices,Beach_ConversationTruthorSlap_2_7504160top,#728392882,"You're, uh, tall?",,あなたは、ええと、背が高いですね？,304
Choices,Beach_ConversationTruthorSlap_2_1660647left,#677856114,I'd screw Ren.,,私はレンネジと思います。,305
Choices,Beach_ConversationTruthorSlap_2_1660647right,#464449437,I'd screw Clarissa.,,私はクラリッサネジと思います。,306
Choices,Beach_ConversationTruthorSlap_2_372361left,#285058116,"Fine, I forfeit.",,ファイン、私は没収します。,307
Choices,Beach_ConversationTruthorSlap_2_372361right,#642516218,This is dumb.,,これはダムです。,308
Choices,Beach_ConversationTruthorSlap_2_5085924right,#836315501,I'd screw Nona.,,私はノナネジと思います。,309
Choices,Beach_ConversationTruthorSlap_2_6745876left,#578460085,Sorry...,,ごめんなさい...,310
Choices,Beach_ConversationTruthorSlap_2_6745876right,#860106221,You asked!,,あなたは尋ねました！,311
Choices,Beach_ConversationTruthorSlap_2_5041013right,#444131179,She got what was coming.,,彼女が来ていたものです。,312
Choices,Beach_ConversationTruthorSlap_2_486501right,#514740190,She got what was coming...,,彼女が来ていたものです...,313
Choices,Beach_ConversationTruthorSlap_2_429988left,#954616648,No!,,いいえ！,314
Choices,Beach_ConversationTruthorSlap_2_429988right,#915953912,Well... yeah.,,まあ、そうだろう。,315
Choices,Beach_ConversationTruthorSlap_2_429988top,#799723285,That's a HORRIBLE question.,,それは恐ろしい質問です。,316
Choices,Beach_ConversationTruthorSlap_2_51942left,#681559619,We're even now.,,私たちは、今もしています。,317
Choices,Beach_ConversationTruthorSlap_2_51942right,#529513172,Thank you.,,ありがとうございました。,318
Choices,Beach_ConversationTruthorSlap_2_51942top,#111964285,"Yeah, it was stupid!",,うん、それは愚かでした！,319
Choices,Beach_ConversationTruthorSlap_3_6783424left,#296561580,Nona.,,ノナ。,320
Choices,Beach_ConversationTruthorSlap_3_6783424right,#561332515,Clarissa.,,クラリッサ。,321
Choices,Beach_ConversationTruthorSlap_3_6783424top,#466837717,Jonas.,,ジョナス。,322
Choices,Beach_ConversationTruthorSlap_3_5678990left,#719107174,Do you LIKE Ren?,,あなたはレンが好きですか？,323
Choices,Beach_ConversationTruthorSlap_3_5678990right,#739792382,Ever mad at Clarissa?,,クラリッサで今まで怒っ？,324
Choices,Beach_ConversationTruthorSlap_3_5678990top,#714594358,"Uh, ever pee in a pool?",,ええと、これまでプールでおしっこ？,325
Choices,Beach_ConversationTruthorSlap_3_4045664left,#145796683,I wanna hear it from her!,,私は彼女からそれを聞きたいです！,326
Choices,Beach_ConversationTruthorSlap_3_4045664right,#382544059,No?,,ノー？,327
Choices,Beach_ConversationTruthorSlap_3_3142865left,#314565083,That's it?!,,それでおしまい？！,328
Choices,Beach_ConversationTruthorSlap_3_3142865right,#466282414,Ha!,,それは持っています！,329
Choices,Beach_ConversationTruthorSlap_3_2694496left,#708011160,Worst fear?,,最悪の恐怖？,330
Choices,Beach_ConversationTruthorSlap_3_2694496right,#372193462,Have a crush on anyone?,,誰にときめきをお持ちですか？,331
Choices,Beach_ConversationTruthorSlap_3_2694496top,#518469416,Opinion of me?,,私の意見？,332
Choices,Beach_ConversationTruthorSlap_3_9840005left,#590208305,That's not scary.,,それは怖いではありません。,333
Choices,Beach_ConversationTruthorSlap_3_9840005right,#453108553,I get that.,,私はそれを取得します。,334
Choices,Beach_ConversationTruthorSlap_3_1905192left,#308002932,You're wrong.,,あなたが間違っている。,335
Choices,Beach_ConversationTruthorSlap_3_1905192right,#593483791,That's mean!,,それは意味です！,336
Choices,Beach_ConversationTruthorSlap_3_1905192top,#404036682,About what I expected.,,私が期待したものについて。,337
Choices,Beach_ConversationTruthorSlap_3_5864929left,#947980943,Ever been to JAIL?,,今まで刑務所にされていますか？,338
Choices,Beach_ConversationTruthorSlap_3_5864929right,#404696903,Like our town?,,私たちの町のように？,339
Choices,Beach_ConversationTruthorSlap_3_5864929top,#285048491,Happy we're siblings?,,ハッピー私たちは兄弟ですか？,340
Choices,Beach_ConversationTruthorSlap_3_1068441left,#239674398,"Aw, too bad.",,おやおや、あまりにも悪いです。,341
Choices,Beach_ConversationTruthorSlap_3_1068441right,#230724028,Really?,,本当に？,342
Choices,Beach_ConversationTruthorSlap_3_1068441top,#261610026,Phew!,,あー！,343
Choices,Beach_ConversationTruthorSlap_3_8096210left,#529998444,Thanks!,,ありがとう！,344
Choices,Beach_ConversationTruthorSlap_3_8096210right,#405382493,Camena's not that great.,,Camenaはその素晴らしいではありません。,345
Choices,Beach_ConversationTruthorSlap_3_8096210top,#279032790,What's wrong with Westedge,,Westedgeと間違って何,346
Choices,Beach_ConversationTruthorSlap_3_7710579left,#816740697,"A dolphin, right?",,イルカ、右？,347
Choices,Beach_ConversationTruthorSlap_3_7710579right,#450057022,Something evil.,,邪悪な何か。,348
Choices,Beach_ConversationTruthorSlap_3_7710579top,#464137591,"A black spot, like a mole.",,モルのような黒点、。,349
Choices,Beach_ConversationTruthorSlap_3_8556419left,#354222837,What's wrong?,,どうしましたか？,350
Choices,Beach_ConversationTruthorSlap_3_8556419right,#776879016,This should be good.,,これは良いことがあります。,351
Choices,Beach_ConversationTruthorSlap_3_1627897top,#814781111,Do you like Jonas?,,あなたはジョナスが好きですか？,352
Choices,Beach_ConversationTruthorSlap_3_9848855right,#950445673,Did you have plans with Michael?,,あなたはマイケルとの計画を持っていましたか？,353
Choices,Beach_ConversationTruthorSlap_3_1000552left,#283855783,Run away with him?,,彼と一緒に逃げますか？,354
Choices,Beach_ConversationTruthorSlap_3_1000552right,#273797538,For the future?,,将来のために？,355
Choices,Beach_ConversationTruthorSlap_3_1000552top,#622210139,I don’t know…,,知りません…,356
Choices,Beach_ConversationTruthorSlap_3_9078558left,#566379820,Ever beat up a guy?,,今まで男を殴りますか？,357
Choices,Beach_ConversationTruthorSlap_4_883221left,#122272800,He seems okay.,,彼は大丈夫そうです。,358
Choices,Beach_ConversationTruthorSlap_4_883221right,#324417926,What's your point?,,何が言いたいの？,359
Choices,Beach_ConversationTruthorSlap_4_883221top,#603753982,Is there a question here?,,ここで問題はありますか？,360
Choices,Beach_ConversationTruthorSlap_4_8032772left,#483964844,What are you talking about?,,あなたは何について話していますか？,361
Choices,Beach_ConversationTruthorSlap_4_8032772right,#592733221,That doesn't matter.,,それは問題ではありません。,362
Choices,Beach_ConversationTruthorSlap_4_8032772top,#830895073,Get to the point.,,ポイントを取得。,363
Choices,Beach_ConversationTruthorSlap_4_2962842left,#105143718,[TRUTH] My brother died.,,[真実]兄が死亡しました。,364
Choices,Beach_ConversationTruthorSlap_4_2962842right,#995867461,They had... issues.,,彼らは持っていた...問題。,365
Choices,Beach_ConversationTruthorSlap_4_2962842top,#204303723,This isn't fair.,,これは公平ではありません。,366
Choices,Beach_ConversationTruthorSlap_4_6350504right,#484547429,I quit.,,私は辞めた。,367
Choices,Beach_ConversationTruthorSlap_4_6350504top,#615932277,Go to Hell.,,地獄に行きます。,368
Choices,Beach_ConversationTruthorSlap_4_6306201left,#151686963,What is your problem?,,あなたの問題は何ですか？,369
Choices,Beach_ConversationTruthorSlap_4_6306201right,#667164383,You are SO annoying.,,君は本当に迷惑だ。,370
Choices,Beach_ConversationTruthorSlap_4_6306201top,#990808850,Fine. Be that way.,,ファイン。そのようにして下さい。,371
